order_id,order_date,region,channel,product_id,product_name,category,unit_price,quantity,discount,customer_id,payment_method
O2024001929,2024-12-02,West,Store,P1006,Ergonomic Chair,Home Office,252.35,1,0.05,C16961,Bank Transfer
O2024001930,2024-04-03,West,Store,P1006,Ergonomic Chair,Home Office,252.35,1,0.2,C11738,Bank Transfer
O2024001931,2024-12-06,East,Online,P1001,Wireless Mouse,Electronics,25.9,2,0.0,C10924,Bank Transfer
O2024001932,2024-05-31,South,Online,P1002,Mechanical Keyboard,Electronics,82.3,1,0.0,C10912,Credit Card
O2024001933,2024-09-30,East,Marketplace,P1009,Water Bottle,Lifestyle,15.58,3,0.1,C12148,Credit Card
O2024001934,2024-02-14,East,Wholesale,P1002,Mechanical Keyboard,Electronics,71.91,2,0.0,C12120,Credit Card
O2024001935,2024-01-14,East,Online,P1004,27-inch Monitor,Electronics,189.9,4,0.0,C18926,Debit Card
O2024001936,2024-05-11,East,Online,P1012,Webcam,Electronics,39.9,8,0.2,C15523,Pix
O2024001937,2024-02-16,South,Store,P1003,USB-C Cable,Electronics,10.4,5,0.2,C17246,Pix
O2024001938,2024-06-03,North,Marketplace,P1005,Desk Lamp,Home Office,34.54,2,0.2,C10996,Pix
O2024001939,2024-09-03,West,Wholesale,P1014,Planner 2024,Stationery,13.28,4,0.1,C19369,Credit Card
O2024001940,2024-06-02,West,Store,P1013,Coffee Mug,Lifestyle,12.02,1,0.0,C16481,Bank Transfer
O2024001941,2024-06-29,South,Online,P1012,Webcam,Electronics,41.1,1,0.0,C10786,Bank Transfer
O2024001942,2024-09-29,South,Store,P1013,Coffee Mug,Lifestyle,12.5,1,0.1,C14272,Bank Transfer
O2024001943,2024-07-02,West,Online,P1002,Mechanical Keyboard,Electronics,79.1,2,0.0,C15994,Debit Card
O2024001944,2024-02-18,West,Marketplace,P1012,Webcam,Electronics,38.71,5,0.05,C13426,Debit Card
O2024001945,2024-07-18,West,Store,P1009,Water Bottle,Lifestyle,16.06,4,0.0,C18052,Pix
O2024001946,2024-04-27,South,Store,P1003,USB-C Cable,Electronics,10.4,3,0.0,C12349,Credit Card
O2024001947,2024-12-21,West,Marketplace,P1014,Planner 2024,Stationery,14.46,4,0.0,C11212,Pix
O2024001948,2024-11-05,South,Store,P1011,Bluetooth Speaker,Electronics,62.93,2,0.2,C16704,Bank Transfer
O2024001949,2024-01-25,Central,Online,P1010,Backpack,Lifestyle,43.65,2,0.0,C12511,Credit Card
O2024001950,2024-05-23,South,Online,P1006,Ergonomic Chair,Home Office,257.4,2,0.1,C13228,Bank Transfer
O2024001951,2024-12-13,West,Online,P1007,Notebook Pack,Stationery,12.38,3,0.0,C14243,Bank Transfer
O2024001952,2024-12-01,South,Store,P1006,Ergonomic Chair,Home Office,262.54,3,0.1,C19549,Bank Transfer
O2024001953,2024-10-25,East,Online,P1002,Mechanical Keyboard,Electronics,79.9,1,0.15,C19549,Debit Card
O2024001954,2024-07-17,North,Marketplace,P1010,Backpack,Lifestyle,44.54,2,0.05,C13192,Credit Card
O2024001955,2024-10-27,South,Online,P1015,Laptop Stand,Home Office,30.8,2,0.05,C13010,Pix
O2024001956,2024-03-08,South,Online,P1011,Bluetooth Speaker,Electronics,61.7,3,0.1,C12506,Credit Card
O2024001957,2024-01-02,West,Online,P1009,Water Bottle,Lifestyle,15.74,2,0.0,C15680,Debit Card
O2024001958,2024-05-19,East,Marketplace,P1007,Notebook Pack,Stationery,12.25,8,0.05,C16048,Debit Card
O2024001959,2024-09-25,North,Online,P1007,Notebook Pack,Stationery,12.62,3,0.05,C12941,Credit Card
O2024001960,2024-04-07,West,Wholesale,P1014,Planner 2024,Stationery,13.28,3,0.0,C17067,Debit Card
O2024001961,2024-10-30,South,Online,P1014,Planner 2024,Stationery,15.35,1,0.15,C11601,Bank Transfer
O2024001962,2024-08-21,South,Store,P1005,Desk Lamp,Home Office,36.67,8,0.1,C19294,Debit Card
O2024001963,2024-07-23,Central,Store,P1008,Ballpoint Pen Set,Stationery,8.31,3,0.0,C16447,Debit Card
O2024001964,2024-05-09,North,Wholesale,P1008,Ballpoint Pen Set,Stationery,7.64,1,0.0,C15818,Bank Transfer
O2024001965,2024-02-15,Central,Marketplace,P1009,Water Bottle,Lifestyle,15.11,3,0.0,C17489,Bank Transfer
O2024001966,2024-04-09,West,Store,P1001,Wireless Mouse,Electronics,26.15,2,0.15,C12721,Credit Card
O2024001967,2024-02-13,East,Store,P1015,Laptop Stand,Home Office,30.5,3,0.05,C15253,Pix
O2024001968,2024-07-10,East,Online,P1014,Planner 2024,Stationery,14.9,1,0.2,C13089,Debit Card
O2024001969,2024-01-12,West,Online,P1015,Laptop Stand,Home Office,29.6,5,0.1,C15365,Bank Transfer
O2024001970,2024-08-09,West,Online,P1011,Bluetooth Speaker,Electronics,59.3,2,0.0,C18167,Credit Card
O2024001971,2024-03-11,West,Store,P1001,Wireless Mouse,Electronics,26.15,2,0.0,C11797,Debit Card
O2024001972,2024-03-24,East,Marketplace,P1009,Water Bottle,Lifestyle,15.58,5,0.0,C16500,Credit Card
O2024001973,2024-10-30,South,Wholesale,P1007,Notebook Pack,Stationery,11.59,2,0.2,C16666,Credit Card
O2024001974,2024-05-22,East,Online,P1002,Mechanical Keyboard,Electronics,79.9,2,0.1,C10534,Pix
O2024001975,2024-06-29,West,Store,P1005,Desk Lamp,Home Office,35.24,2,0.0,C13342,Credit Card
O2024001976,2024-04-02,West,Online,P1011,Bluetooth Speaker,Electronics,59.3,1,0.15,C14500,Bank Transfer
O2024001977,2024-11-23,West,Online,P1007,Notebook Pack,Stationery,12.38,2,0.2,C14517,Debit Card
O2024001978,2024-11-23,West,Online,P1005,Desk Lamp,Home Office,34.55,6,0.0,C12940,Debit Card
O2024001979,2024-02-04,East,Store,P1008,Ballpoint Pen Set,Stationery,8.57,1,0.05,C17670,Bank Transfer
O2024001980,2024-01-14,North,Online,P1011,Bluetooth Speaker,Electronics,60.5,3,0.0,C10363,Bank Transfer
O2024001981,2024-04-28,South,Store,P1005,Desk Lamp,Home Office,36.67,1,0.2,C13240,Debit Card
O2024001982,2024-01-10,South,Marketplace,P1010,Backpack,Lifestyle,45.42,3,0.0,C19154,Debit Card
O2024001983,2024-08-10,East,Online,P1012,Webcam,Electronics,39.9,2,0.05,C16923,Debit Card
O2024001984,2024-12-24,North,Store,P1001,Wireless Mouse,Electronics,26.68,3,0.15,C19057,Pix
O2024001985,2024-04-15,South,Store,P1003,USB-C Cable,Electronics,10.4,3,0.0,C17288,Credit Card
O2024001986,2024-05-11,Central,Online,P1012,Webcam,Electronics,38.7,3,0.0,C10018,Credit Card
O2024001987,2024-05-09,West,Store,P1008,Ballpoint Pen Set,Stationery,8.48,1,0.0,C18521,Credit Card
O2024001988,2024-12-19,North,Marketplace,P1013,Coffee Mug,Lifestyle,11.78,1,0.0,C14732,Debit Card
O2024001989,2024-11-02,East,Wholesale,P1004,27-inch Monitor,Electronics,170.91,2,0.0,C16795,Credit Card
O2024001990,2024-11-24,West,Online,P1001,Wireless Mouse,Electronics,25.64,2,0.0,C11674,Debit Card
O2024001991,2024-05-03,North,Online,P1015,Laptop Stand,Home Office,30.2,2,0.0,C11545,Debit Card
O2024001992,2024-07-30,South,Online,P1009,Water Bottle,Lifestyle,16.38,1,0.0,C16947,Pix
O2024001993,2024-12-27,East,Store,P1004,27-inch Monitor,Electronics,193.7,2,0.1,C15645,Debit Card
O2024001994,2024-08-27,Central,Online,P1007,Notebook Pack,Stationery,12.12,2,0.0,C17124,Debit Card
O2024001995,2024-12-07,South,Online,P1006,Ergonomic Chair,Home Office,257.4,2,0.0,C19521,Credit Card
O2024001996,2024-06-15,West,Store,P1001,Wireless Mouse,Electronics,26.15,5,0.05,C16998,Debit Card
O2024001997,2024-05-14,West,Online,P1011,Bluetooth Speaker,Electronics,59.3,1,0.2,C15413,Pix
O2024001998,2024-09-02,Central,Online,P1002,Mechanical Keyboard,Electronics,77.5,5,0.0,C12603,Bank Transfer
O2024001999,2024-11-25,East,Marketplace,P1008,Ballpoint Pen Set,Stationery,8.23,6,0.0,C18569,Debit Card
O2024002000,2024-05-24,East,Wholesale,P1010,Backpack,Lifestyle,40.5,3,0.0,C19111,Bank Transfer
O2024002001,2024-02-20,South,Online,P1011,Bluetooth Speaker,Electronics,61.7,1,0.2,C18084,Pix
O2024002002,2024-09-04,West,Online,P1001,Wireless Mouse,Electronics,25.64,1,0.1,C16200,Bank Transfer
O2024002003,2024-02-08,West,Store,P1012,Webcam,Electronics,40.29,2,0.0,C18119,Credit Card
O2024002004,2024-08-07,South,Online,P1013,Coffee Mug,Lifestyle,12.26,1,0.0,C16495,Pix
O2024002005,2024-10-30,South,Store,P1013,Coffee Mug,Lifestyle,12.5,1,0.0,C15705,Credit Card
O2024002006,2024-04-19,North,Online,P1008,Ballpoint Pen Set,Stationery,8.48,4,0.0,C18216,Debit Card
O2024002007,2024-11-26,South,Online,P1011,Bluetooth Speaker,Electronics,61.7,4,0.0,C16200,Debit Card
O2024002008,2024-06-28,Central,Wholesale,P1008,Ballpoint Pen Set,Stationery,7.33,2,0.15,C18534,Pix
O2024002009,2024-10-13,South,Online,P1011,Bluetooth Speaker,Electronics,61.7,1,0.2,C16401,Credit Card
O2024002010,2024-01-18,Central,Marketplace,P1007,Notebook Pack,Stationery,11.88,1,0.15,C12276,Pix
O2024002011,2024-08-13,North,Online,P1012,Webcam,Electronics,40.3,3,0.0,C14530,Pix
O2024002012,2024-09-02,South, online ,P1001,Wireless Mouse,Electronics,26.68,3,0.15,C17933,Debit Card
O2024002013,2024-03-28,South,Store,P1007,Notebook Pack,Stationery,13.13,3,0.1,C11565,Pix
O2024002014,2024-06-20,South,Store,P1001,Wireless Mouse,Electronics,27.21,1,0.0,C18534,Bank Transfer
O2024002015,2024-06-25,North,Wholesale,P1001,Wireless Mouse,Electronics,23.54,8,0.15,C13257,Debit Card
O2024002016,2024-08-05,South,Online,P1003,USB-C Cable,Electronics,10.2,5,0.1,C10942,Debit Card
O2024002017,2024-01-13,South,Store,P1007,Notebook Pack,Stationery,13.13,3,0.15,C16353,Bank Transfer
O2024002018,2024-08-16,East,Online,P1004,27-inch Monitor,Electronics,189.9,1,0.0,C19145,Bank Transfer
O2024002019,2024-10-05,South,Store,P1005,Desk Lamp,Home Office,36.67,1,0.0,C15839,Bank Transfer
O2024002020,2024-11-16,South,Online,P1013,Coffee Mug,Lifestyle,12.26,1,0.05,C10545,Credit Card
O2024002021,2024-11-04,East,Online,P1003,USB-C Cable,Electronics,9.9,1,0.05,C14152,Bank Transfer
O2024002022,2024-04-21,West,Store,P1012,Webcam,Electronics,40.29,3,0.05,C15533,Debit Card
O2024002023,2024-06-30,West,Online,P1007,Notebook Pack,Stationery,12.38,1,0.05,C15378,Credit Card
O2024002024,2024-03-30,East,Store,P1003,USB-C Cable,Electronics,10.1,2,0.1,C19465,Debit Card
O2024002025,2024-09-11,East,Online,P1005,Desk Lamp,Home Office,34.9,1,0.05,C11131,Pix
O2024002026,2024-06-04,West,Store,P1008,Ballpoint Pen Set,Stationery,8.48,2,0.0,C15092,Pix
O2024002027,2024-10-08,South,Store,P1004,27-inch Monitor,Electronics,199.51,5,0.0,C16159,Debit Card
O2024002028,2024-05-30,North,Online,P1009,Water Bottle,Lifestyle,16.06,3,0.15,C15307,Pix
O2024002029,2024-11-24,West,Store,P1007,Notebook Pack,Stationery,12.62,2,0.05,C13044,Pix
O2024002030,2024-01-05,West,Store,P1011,Bluetooth Speaker,Electronics,60.49,1,0.1,C12892,Credit Card
O2024002031,2024-06-17,West,Marketplace,P1015,Laptop Stand,Home Office,29.01,1,0.0,C10654,Bank Transfer
O2024002032,2024-12-27,Central,Online,P1013,Coffee Mug,Lifestyle,11.54,2,0.05,C11798,Pix
O2024002033,2024-02-09,East,Store,P1008,Ballpoint Pen Set,Stationery,8.57,2,0.15,C18446,Pix
O2024002034,2024-05-22,North,Store,P1015,Laptop Stand,Home Office,30.8,1,0.05,C11876,Debit Card
O2024002035,2024-07-16,South,Store,P1015,Laptop Stand,Home Office,31.41,2,0.2,C16154,Pix
O2024002036,2024-04-17,North,Store,P1011,Bluetooth Speaker,Electronics,61.71,3,0.0,C14516,Pix
O2024002037,2024-05-30,Central,Store,P1011,Bluetooth Speaker,Electronics,59.27,2,0.0,C16639,Pix
O2024002038,2024-08-24,South,Store,P1011,Bluetooth Speaker,Electronics,62.93,1,0.2,C14314,Debit Card
O2024002039,2024-05-30,North,Online,P1002,Mechanical Keyboard,Electronics,80.7,8,0.15,C10989,Bank Transfer
O2024002040,2024-07-07,West,Store,P1015,Laptop Stand,Home Office,30.19,10,0.0,C14711,Debit Card
O2024002041,2024-12-01,West,Online,P1007,Notebook Pack,Stationery,12.38,4,0.0,C18075,Pix
O2024002042,2024-03-30,Central,Wholesale,P1011,Bluetooth Speaker,Electronics,52.29,4,0.05,C11007,Pix
O2024002043,2024-12-18,West,Marketplace,P1015,Laptop Stand,Home Office,29.01,1,0.15,C13908,Credit Card
O2024002044,2024-08-31,North,Store,P1013,Coffee Mug,Lifestyle,12.26,2,0.2,C10098,Pix
O2024002045,2024-07-15,South,Online,P1004,27-inch Monitor,Electronics,195.6,8,0.15,C11868,Bank Transfer
O2024002046,2024-04-12,East,Online,P1003,USB-C Cable,Electronics,9.9,6,0.2,C12415,Bank Transfer
O2024002047,2024-02-27,North,Online,P1013,Coffee Mug,Lifestyle,12.02,2,0.15,C19257,Bank Transfer
O2024002048,2024-11-19,Central,Store,P1005,Desk Lamp,Home Office,34.53,3,0.15,C11223,Bank Transfer
O2024002049,2024-04-10,South,Online,P1003,USB-C Cable,Electronics,10.2,6,0.15,C16520,Debit Card
O2024002050,2024-05-22,South,Store,P1009,Water Bottle,Lifestyle,16.7,4,0.0,C15892,Bank Transfer
O2024002051,2024-08-08,Central,Marketplace,P1003,USB-C Cable,Electronics,9.41,2,0.0,C14402,Credit Card
O2024002052,2024-01-10,South,Marketplace,P1004,27-inch Monitor,Electronics,191.69,1,0.0,C13985,Bank Transfer
O2024002053,2024-12-01,West,Store,P1010,Backpack,Lifestyle,45.44,3,0.0,C17448,Debit Card
O2024002054,2024-08-02,North,Online,P1007,Notebook Pack,Stationery,12.62,2,0.0,C19635,Pix
O2024002055,2024-04-10,North,Online,P1010,Backpack,Lifestyle,45.45,2,0.0,C10572,Bank Transfer
O2024002056,2024-11-04,West,Store,P1002,Mechanical Keyboard,Electronics,80.68,1,0.0,C14002,Credit Card
O2024002057,2024-03-03,East,Marketplace,P1001,Wireless Mouse,Electronics,25.38,3,0.15,C18417,Credit Card
O2024002058,2024-04-14,North,Online,P1013,Coffee Mug,Lifestyle,12.02,3,0.0,C17422,Bank Transfer
O2024002059,2024-07-25,Central,Store,P1013,Coffee Mug,Lifestyle,11.77,1,0.0,C13407,Bank Transfer
O2024002060,2024-03-16,West,Marketplace,P1010,Backpack,Lifestyle,43.66,1,0.05,C19057,Pix
O2024002061,2024-08-21,East,Store,P1006,Ergonomic Chair,Home Office,254.9,2,0.0,C12911,Debit Card
O2024002062,2024-08-05,East,Store,P1007,Notebook Pack,Stationery,12.75,1,0.1,C10250,Credit Card
O2024002063,2024-12-12,East,Marketplace,P1013,Coffee Mug,Lifestyle,11.66,5,0.0,C15289,Credit Card
O2024002064,2024-09-02,West,Marketplace,P1007,Notebook Pack,Stationery,12.13,1,0.15,C15565,Debit Card
O2024002065,2024-10-20,North,Store,P1014,Planner 2024,Stationery,15.35,4,0.1,C18624,Pix
O2024002066,2024-02-28,South,Online,P1010,Backpack,Lifestyle,46.35,2,0.15,C12262,Bank Transfer
O2024002067,2024-02-18,Central,Store,P1004,27-inch Monitor,Electronics,187.89,3,0.0,C10246,Pix
O2024002068,2024-08-26,North,Store,P1014,Planner 2024,Stationery,15.35,2,0.0,C15287,Pix
O2024002069,2024-02-17,West,Online,P1008,Ballpoint Pen Set,Stationery,8.32,2,0.05,C14022,Credit Card
O2024002070,2024-08-03,East,Store,P1015,Laptop Stand,Home Office,30.5,2,0.05,C16617,Credit Card
O2024002071,2024-03-20,West,Online,P1004,27-inch Monitor,Electronics,188.0,2,0.15,C15580,Debit Card
O2024002072,2024-01-27,Central,Marketplace,P1013,Coffee Mug,Lifestyle,11.31,2,0.2,C14573,Credit Card
O2024002073,2024-07-13,South,Store,P1002,Mechanical Keyboard,Electronics,83.94,3,0.0,C16997,Bank Transfer
O2024002074,2024-04-23,South,Marketplace,P1002,Mechanical Keyboard,Electronics,80.65,5,0.05,C15755,Debit Card
O2024002075,2024-10-31,South,Online,P1013,Coffee Mug,Lifestyle,12.26,1,0.15,C15588,Credit Card
O2024002076,2024-11-07,North,Store,P1012,Webcam,Electronics,41.1,3,0.0,C17211,Debit Card
O2024002077,2024-07-04,East,Wholesale,P1013,Coffee Mug,Lifestyle,10.71,4,0.0,C16811,Debit Card
O2024002078,2024-01-16,East,Store,P1015,Laptop Stand,Home Office,30.5,2,0.15,C13057,Credit Card
O2024002079,2024-02-06,South,Wholesale,P1011,Bluetooth Speaker,Electronics,55.53,5,0.15,C18605,Bank Transfer
O2024002080,2024-02-14,North,Marketplace,P1006,Ergonomic Chair,Home Office,247.35,1,0.2,C14157,Debit Card
O2024002081,2024-12-21,Central,Marketplace,P1010,Backpack,Lifestyle,42.78,3,0.0,C18210,Pix
O2024002082,2024-12-30,West,Wholesale,P1012,Webcam,Electronics,35.55,1,0.15,C16571,Bank Transfer
O2024002083,2024-04-26,Central,Wholesale,P1007,Notebook Pack,Stationery,10.91,2,0.2,C18737,Debit Card
O2024002084,2024-07-12,South,Online,P1005,Desk Lamp,Home Office,35.95,2,0.0,C13039,Credit Card
O2024002085,2024-02-11,North,Online,P1010,Backpack,Lifestyle,45.45,2,0.0,C10452,Credit Card
O2024002086,2024-01-10,Central,Online,P1014,Planner 2024,Stationery,14.45,3,0.0,C11467,Bank Transfer
O2024002087,2024-05-07,Central,Store,P1005,Desk Lamp,Home Office,34.53,1,0.0,C19408,Debit Card
O2024002088,2024-04-01,West,Wholesale,P1006,Ergonomic Chair,Home Office,222.66,8,0.2,C13149,Pix
O2024002089,2024-03-25,South,Store,P1010,Backpack,Lifestyle,47.28,4,0.1,C14144,Debit Card
O2024002090,2024-09-21,North,Online,P1009,Water Bottle,Lifestyle,16.06,1,0.2,C13129,Bank Transfer
O2024002091,2024-07-03,East,Online,P1005,Desk Lamp,Home Office,34.9,1,0.2,C13516,Debit Card
O2024002092,2024-10-22,West,Store,P1003,USB-C Cable,Electronics,10.0,2,0.1,C13555,Pix
O2024002093,2024-11-01,South,Store,P1014,Planner 2024,Stationery,15.65,1,0.2,C15111,Credit Card
O2024002094,2024-04-06,Central,Online,P1009,Water Bottle,Lifestyle,15.42,2,0.15,C13626,Credit Card
O2024002095,2024-10-18,East,Wholesale,P1012,Webcam,Electronics,35.91,2,0.1,C16238,Bank Transfer
O2024002096,2024-09-18,South,Store,P1012,Webcam,Electronics,41.92,6,0.05,C14025,Credit Card
O2024002097,2024-08-06,East,Online,P1012,Webcam,Electronics,39.9,3,0.0,C14222,Debit Card
O2024002098,2024-03-20,North,Wholesale,P1013,Coffee Mug,Lifestyle,10.82,8,0.0,C19174,Bank Transfer
O2024002099,2024-06-30,West,Online,P1014,Planner 2024,Stationery,14.75,5,0.15,C11812,Debit Card
O2024002100,2024-01-18,North,Store,P1006,Ergonomic Chair,Home Office,257.45,2,0.05,C15724,Bank Transfer
O2024002101,2024-01-19,East,Marketplace,P1007,Notebook Pack,Stationery,12.25,2,0.0,C19408,Pix
O2024002102,2024-08-24,East,Store,P1004,27-inch Monitor,Electronics,193.7,1,0.15,C14372,Bank Transfer
O2024002103,2024-08-14,North,Online,P1013,Coffee Mug,Lifestyle,12.02,1,0.2,C19368,Credit Card
O2024002104,2024-05-06,East,Store,P1003,USB-C Cable,Electronics,10.1,2,0.1,C14076,Debit Card
O2024002105,2024-02-24,West,Store,P1005,Desk Lamp,Home Office,35.24,1,0.0,C14052,Debit Card
O2024002106,2024-07-02,South,Marketplace,P1004,27-inch Monitor,Electronics,191.69,8,0.15,C16102,Credit Card
O2024002107,2024-07-16,East,Store,P1010,Backpack,Lifestyle,45.9,2,0.0,C15616,Debit Card
O2024002108,2024-03-27,West,Wholesale,P1007,Notebook Pack,Stationery,11.14,4,0.15,C16354,Debit Card
O2024002109,2024-04-27,North,Online,P1008,Ballpoint Pen Set,Stationery,8.48,1,0.0,C10314,Credit Card
O2024002110,2024-10-02,North,Wholesale,P1011,Bluetooth Speaker,Electronics,54.45,4,0.0,C14378,Bank Transfer
O2024002111,2024-09-14,South,Store,P1007,Notebook Pack,Stationery,13.13,2,0.0,C19744,Credit Card
O2024002112,2024-11-20,North,Online,P1008,Ballpoint Pen Set,Stationery,8.48,10,0.0,C15492,Debit Card
O2024002113,2024-09-02,West,Marketplace,P1013,Coffee Mug,Lifestyle,11.55,2,0.15,C19296,Credit Card
O2024002114,2024-02-08,West,Marketplace,P1011,Bluetooth Speaker,Electronics,58.11,2,0.05,C13459,Pix
O2024002115,2024-07-15,West,Online,P1002,Mechanical Keyboard,Electronics,79.1,1,0.0,C12775,Credit Card
O2024002116,2024-10-11,North,Store,P1011,Bluetooth Speaker,Electronics,61.71,1,0.1,C18498,Debit Card
O2024002117,2024-05-31,North,Store,P1010,Backpack,Lifestyle,46.36,3,0.05,C15176,Pix
O2024002118,2024-07-29,North,Marketplace,P1003,USB-C Cable,Electronics,9.8,3,0.05,C18720,Bank Transfer
O2024002119,2024-10-12,West,Online,P1003,USB-C Cable,Electronics,9.8,4,0.0,C15398,Pix
O2024002120,2024-07-27,North,Store,P1014,Planner 2024,Stationery,15.35,5,0.2,C19503,Debit Card
O2024002121,2024-09-08,West,Marketplace,P1001,Wireless Mouse,Electronics,25.13,1,0.05,C10919,Bank Transfer
O2024002122,2024-07-06,North,Store,P1010,Backpack,Lifestyle,46.36,4,0.1,C11749,Credit Card
O2024002123,2024-10-09,South,Wholesale,P1015,Laptop Stand,Home Office,27.72,2,0.0,C11099,Debit Card
O2024002124,2024-05-27,Central,Store,P1001,Wireless Mouse,Electronics,25.63,1,0.1,C16784,Bank Transfer
O2024002125,2024-01-10,East,Online,P1003,USB-C Cable,Electronics,9.9,1,0.1,C11850,Debit Card
O2024002126,2024-04-05,South,Online,P1005,Desk Lamp,Home Office,35.95,3,0.2,C12939,Credit Card
O2024002127,2024-12-07,North,Wholesale,P1009,Water Bottle,Lifestyle,14.45,2,0.0,C17194,Pix
O2024002128,2024-08-07,Central,Online,P1011,Bluetooth Speaker,Electronics,58.1,5,0.0,C10678,Debit Card
O2024002129,2024-03-22,East,Online,P1009,Water Bottle,Lifestyle,15.9,5,0.2,C11502,Pix
O2024002130,2024-09-10,Central,Store,P1010,Backpack,Lifestyle,44.52,3,0.05,C15027,Pix
O2024002131,2024-02-07,Central,Wholesale,P1006,Ergonomic Chair,Home Office,218.16,1,0.1,C12440,Debit Card
O2024002132,2024-07-19,North,Store,P1001,Wireless Mouse,Electronics,26.68,1,0.0,C19470,Credit Card
O2024002133,2024-06-27,South,Online,P1014,Planner 2024,Stationery,15.35,8,0.2,C12436,Debit Card
O2024002134,2024-08-07,South,Store,P1004,27-inch Monitor,Electronics,199.51,3,0.1,C16310,Pix
O2024002135,2024-07-22,East,Online,P1010,Backpack,Lifestyle,45.0,1,0.05,C12765,Credit Card
O2024002136,2024-05-29,Central,Online,P1007,Notebook Pack,Stationery,12.12,1,0.15,C14911,Debit Card
O2024002137,2024-06-14,West,Store,P1005,Desk Lamp,Home Office,35.24,1,0.15,C17630,Bank Transfer
O2024002138,2024-03-28,South,Store,P1002,Mechanical Keyboard,Electronics,83.94,1,0.15,C19350,Pix
O2024002139,2024-07-03,South,Store,P1010,Backpack,Lifestyle,47.28,1,0.15,C16276,Debit Card
O2024002140,2024-04-17,West,Marketplace,P1006,Ergonomic Chair,Home Office,242.45,1,0.2,C19573,Bank Transfer
O2024002141,2024-12-24,West,Online,P1010,Backpack,Lifestyle,44.55,2,0.0,C16606,Credit Card
O2024002142,2024-04-17,East,Online,P1002,Mechanical Keyboard,Electronics,79.9,10,0.15,C15315,Bank Transfer
O2024002143,2024-11-22,North,Online,P1002,Mechanical Keyboard,Electronics,80.7,3,0.0,C11502,Pix
O2024002144,2024-09-08,East,Online,P1013,Coffee Mug,Lifestyle,11.9,2,0.0,C10118,Pix
O2024002145,2024-06-10,North,Online,P1004,27-inch Monitor,Electronics,191.8,1,0.05,C13557,Credit Card
O2024002146,2024-02-14,North,Online,P1012,Webcam,Electronics,40.3,4,0.0,C18061,Bank Transfer
O2024002147,2024-02-13,North,Store,P1012,Webcam,Electronics,41.1,3,0.1,C14421,Pix
O2024002148,2024-06-26,Central,Online,P1002,Mechanical Keyboard,Electronics,77.5,2,0.0,C16082,Debit Card
